instance,variant,run,seed,value,weight,feasible,seconds,items
p05,MMAS,1,987854322,900,104,1,0.246386,1 3 4 5 7 8
p05,MMAS,2,987854323,900,104,1,0.226277,1 3 4 5 7 8
p05,MMAS,3,987854324,900,104,1,0.177476,1 3 4 5 7 8
p05,MMAS,4,987854325,900,104,1,0.188441,1 3 4 5 7 8
p05,MMAS,5,987854326,900,104,1,0.220925,1 3 4 5 7 8
p05,MMAS,6,987854327,900,104,1,0.237718,1 3 4 5 7 8
p05,MMAS,7,987854328,900,104,1,0.230498,1 3 4 5 7 8
p05,MMAS,8,987854329,900,104,1,0.205403,1 3 4 5 7 8
p05,MMAS,9,987854330,900,104,1,0.220166,1 3 4 5 7 8
p05,MMAS,10,987854331,900,104,1,0.232514,1 3 4 5 7 8
p05,MMAS,11,987854332,900,104,1,0.234701,1 3 4 5 7 8
p05,MMAS,12,987854333,900,104,1,0.223714,1 3 4 5 7 8
p05,MMAS,13,987854334,900,104,1,0.225922,1 3 4 5 7 8
p05,MMAS,14,987854335,900,104,1,0.193383,1 3 4 5 7 8
p05,MMAS,15,987854336,900,104,1,0.259163,1 3 4 5 7 8
p05,MMAS,16,987854337,900,104,1,0.240344,1 3 4 5 7 8
p05,MMAS,17,987854338,900,104,1,0.23615,1 3 4 5 7 8
p05,MMAS,18,987854339,900,104,1,0.242221,1 3 4 5 7 8
p05,MMAS,19,987854340,900,104,1,0.220233,1 3 4 5 7 8
p05,MMAS,20,987854341,900,104,1,0.245654,1 3 4 5 7 8
p05,ACS,1,987954322,900,104,1,0.241914,1 3 4 5 7 8
p05,ACS,2,987954323,900,104,1,0.193744,1 3 4 5 7 8
p05,ACS,3,987954324,900,104,1,0.207819,1 3 4 5 7 8
p05,ACS,4,987954325,900,104,1,0.25386,1 3 4 5 7 8
p05,ACS,5,987954326,900,104,1,0.186704,1 3 4 5 7 8
p05,ACS,6,987954327,900,104,1,0.244925,1 3 4 5 7 8
p05,ACS,7,987954328,900,104,1,0.232294,1 3 4 5 7 8
p05,ACS,8,987954329,900,104,1,0.235562,1 3 4 5 7 8
p05,ACS,9,987954330,900,104,1,0.245022,1 3 4 5 7 8
p05,ACS,10,987954331,900,104,1,0.227379,1 3 4 5 7 8
p05,ACS,11,987954332,900,104,1,0.195928,1 3 4 5 7 8
p05,ACS,12,987954333,900,104,1,0.229782,1 3 4 5 7 8
p05,ACS,13,987954334,900,104,1,0.244865,1 3 4 5 7 8
p05,ACS,14,987954335,900,104,1,0.238212,1 3 4 5 7 8
p05,ACS,15,987954336,900,104,1,0.247237,1 3 4 5 7 8
p05,ACS,16,987954337,900,104,1,0.227655,1 3 4 5 7 8
p05,ACS,17,987954338,900,104,1,0.262089,1 3 4 5 7 8
p05,ACS,18,987954339,900,104,1,0.209469,1 3 4 5 7 8
p05,ACS,19,987954340,900,104,1,0.173358,1 3 4 5 7 8
p05,ACS,20,987954341,900,104,1,0.172794,1 3 4 5 7 8
p06,AS,1,987654322,1735,169,1,0.138133,2 4 7
p06,AS,2,987654323,1735,169,1,0.143248,2 4 7
p06,AS,3,987654324,1735,169,1,0.117441,2 4 7
p06,AS,4,987654325,1735,169,1,0.144923,2 4 7
p06,AS,5,987654326,1735,169,1,0.153177,2 4 7
p06,AS,6,987654327,1735,169,1,0.123647,2 4 7
p06,AS,7,987654328,1735,169,1,0.162357,2 4 7
p06,AS,8,987654329,1735,169,1,0.15074,2 4 7
p06,AS,9,987654330,1735,169,1,0.151137,2 4 7
p06,AS,10,987654331,1735,169,1,0.141047,2 4 7
p06,AS,11,987654332,1735,169,1,0.152922,2 4 7
p06,AS,12,987654333,1735,169,1,0.123348,2 4 7
p06,AS,13,987654334,1735,169,1,0.144193,2 4 7
p06,AS,14,987654335,1735,169,1,0.141156,2 4 7
p06,AS,15,987654336,1735,169,1,0.155221,2 4 7
p06,AS,16,987654337,1735,169,1,0.141015,2 4 7
p06,AS,17,987654338,1735,169,1,0.107717,2 4 7
p06,AS,18,987654339,1735,169,1,0.122249,2 4 7
p06,AS,19,987654340,1735,169,1,0.15533,2 4 7
p06,AS,20,987654341,1735,169,1,0.114174,2 4 7
p06,ASRank,1,987754322,1735,169,1,0.15954,2 4 7
p06,ASRank,2,987754323,1735,169,1,0.137878,2 4 7
p06,ASRank,3,987754324,1735,169,1,0.18036,2 4 7
p06,ASRank,4,987754325,1735,169,1,0.14645,2 4 7
p06,ASRank,5,987754326,1735,169,1,0.148729,2 4 7
p06,ASRank,6,987754327,1735,169,1,0.172009,2 4 7
p06,ASRank,7,987754328,1735,169,1,0.1436,2 4 7
p06,ASRank,8,987754329,1735,169,1,0.148552,2 4 7
p06,ASRank,9,987754330,1735,169,1,0.15094,2 4 7
p06,ASRank,10,987754331,1735,169,1,0.122246,2 4 7
p06,ASRank,11,987754332,1735,169,1,0.117414,2 4 7
p06,ASRank,12,987754333,1735,169,1,0.163031,2 4 7
p06,ASRank,13,987754334,1735,169,1,0.151019,2 4 7
p06,ASRank,14,987754335,1735,169,1,0.141598,2 4 7
p06,ASRank,15,987754336,1735,169,1,0.142409,2 4 7
p06,ASRank,16,987754337,1735,169,1,0.145392,2 4 7
p06,ASRank,17,987754338,1735,169,1,0.135697,2 4 7
p06,ASRank,18,987754339,1735,169,1,0.158674,2 4 7
p06,ASRank,19,987754340,1735,169,1,0.1584,2 4 7
p06,ASRank,20,987754341,1735,169,1,0.124444,2 4 7
p06,MMAS,1,987854322,1735,169,1,0.16232,2 4 7
p06,MMAS,2,987854323,1735,169,1,0.15567,2 4 7
p06,MMAS,3,987854324,1735,169,1,0.150416,2 4 7
p06,MMAS,4,987854325,1735,169,1,0.139864,2 4 7
p06,MMAS,5,987854326,1735,169,1,0.128374,2 4 7
p06,MMAS,6,987854327,1735,169,1,0.144006,2 4 7
p06,MMAS,7,987854328,1735,169,1,0.116737,2 4 7
p06,MMAS,8,987854329,1735,169,1,0.152032,2 4 7
p06,MMAS,9,987854330,1735,169,1,0.127611,2 4 7
p06,MMAS,10,987854331,1735,169,1,0.148987,2 4 7
p06,MMAS,11,987854332,1735,169,1,0.15286,2 4 7
p06,MMAS,12,987854333,1735,169,1,0.137342,2 4 7
p06,MMAS,13,987854334,1735,169,1,0.167202,2 4 7
p06,MMAS,14,987854335,1735,169,1,0.141738,2 4 7
p06,MMAS,15,987854336,1735,169,1,0.1127,2 4 7
p06,MMAS,16,987854337,1735,169,1,0.127853,2 4 7
p06,MMAS,17,987854338,1735,169,1,0.130403,2 4 7
p06,MMAS,18,987854339,1735,169,1,0.144183,2 4 7
p06,MMAS,19,987854340,1735,169,1,0.133199,2 4 7
p06,MMAS,20,987854341,1735,169,1,0.145146,2 4 7
p06,ACS,1,987954322,1735,169,1,0.132248,2 4 7
p06,ACS,2,987954323,1735,169,1,0.126105,2 4 7
p06,ACS,3,987954324,1735,169,1,0.150659,2 4 7
p06,ACS,4,987954325,1735,169,1,0.106752,2 4 7
p06,ACS,5,987954326,1735,169,1,0.136244,2 4 7
p06,ACS,6,987954327,1735,169,1,0.12991,2 4 7
p06,ACS,7,987954328,1735,169,1,0.126439,2 4 7
p06,ACS,8,987954329,1735,169,1,0.131317,2 4 7
p06,ACS,9,987954330,1735,169,1,0.149228,2 4 7
p06,ACS,10,987954331,1735,169,1,0.134354,2 4 7
p06,ACS,11,987954332,1735,169,1,0.15103,2 4 7
p06,ACS,12,987954333,1735,169,1,0.125748,2 4 7
p06,ACS,13,987954334,1735,169,1,0.127399,2 4 7
p06,ACS,14,987954335,1735,169,1,0.120127,2 4 7
p06,ACS,15,987954336,1735,169,1,0.123521,2 4 7
p06,ACS,16,987954337,1735,169,1,0.113952,2 4 7
p06,ACS,17,987954338,1735,169,1,0.112995,2 4 7
p06,ACS,18,987954339,1735,169,1,0.122185,2 4 7
p06,ACS,19,987954340,1735,169,1,0.126375,2 4 7
p06,ACS,20,987954341,1735,169,1,0.11627,2 4 7
p07,AS,1,987654322,1458,749,1,0.583395,1 3 5 7 8 9 14 15
p07,AS,2,987654323,1458,749,1,0.602907,1 3 5 7 8 9 14 15
p07,AS,3,987654324,1458,749,1,0.553105,1 3 5 7 8 9 14 15
p07,AS,4,987654325,1458,749,1,0.620638,1 3 5 7 8 9 14 15
p07,AS,5,987654326,1458,749,1,0.506791,1 3 5 7 8 9 14 15
p07,AS,6,987654327,1458,749,1,0.576691,1 3 5 7 8 9 14 15
p07,AS,7,987654328,1458,749,1,0.588462,1 3 5 7 8 9 14 15
p07,AS,8,987654329,1458,749,1,0.566904,1 3 5 7 8 9 14 15
p07,AS,9,987654330,1458,749,1,0.605644,1 3 5 7 8 9 14 15
p07,AS,10,987654331,1458,749,1,0.595964,1 3 5 7 8 9 14 15
p07,AS,11,987654332,1458,749,1,0.511607,1 3 5 7 8 9 14 15
p07,AS,12,987654333,1458,749,1,0.640878,1 3 5 7 8 9 14 15
p07,AS,13,987654334,1458,749,1,0.622903,1 3 5 7 8 9 14 15
p07,AS,14,987654335,1458,749,1,0.591139,1 3 5 7 8 9 14 15
p07,AS,15,987654336,1458,749,1,0.528294,1 3 5 7 8 9 14 15
p07,AS,16,987654337,1458,749,1,0.46837,1 3 5 7 8 9 14 15
p07,AS,17,987654338,1458,749,1,0.555639,1 3 5 7 8 9 14 15
p07,AS,18,987654339,1458,749,1,0.594612,1 3 5 7 8 9 14 15
p07,AS,19,987654340,1458,749,1,0.541562,1 3 5 7 8 9 14 15
p07,AS,20,987654341,1458,749,1,0.570697,1 3 5 7 8 9 14 15
p07,ASRank,1,987754322,1456,750,1,0.53345,2 3 4 7 8 9 14 15
p07,ASRank,2,987754323,1458,749,1,0.551029,1 3 5 7 8 9 14 15
p07,ASRank,3,987754324,1453,749,1,0.577069,1 2 3 5 8 13 14 15
p07,ASRank,4,987754325,1458,749,1,0.510202,1 3 5 7 8 9 14 15
p07,ASRank,5,987754326,1458,749,1,0.566683,1 3 5 7 8 9 14 15
p07,ASRank,6,987754327,1451,749,1,0.554661,1 2 3 7 8 11 13 15
p07,ASRank,7,987754328,1458,749,1,0.528747,1 3 5 7 8 9 14 15
p07,ASRank,8,987754329,1458,749,1,0.536749,1 3 5 7 8 9 14 15
p07,ASRank,9,987754330,1458,749,1,0.550447,1 3 5 7 8 9 14 15
p07,ASRank,10,987754331,1458,749,1,0.582408,1 3 5 7 8 9 14 15
p07,ASRank,11,987754332,1458,749,1,0.475199,1 3 5 7 8 9 14 15
p07,ASRank,12,987754333,1458,749,1,0.421203,1 3 5 7 8 9 14 15
p07,ASRank,13,987754334,1458,749,1,0.506022,1 3 5 7 8 9 14 15
p07,ASRank,14,987754335,1458,749,1,0.498401,1 3 5 7 8 9 14 15
p07,ASRank,15,987754336,1458,749,1,0.5579,1 3 5 7 8 9 14 15
p07,ASRank,16,987754337,1458,749,1,0.52423,1 3 5 7 8 9 14 15
p07,ASRank,17,987754338,1458,749,1,0.543792,1 3 5 7 8 9 14 15
p07,ASRank,18,987754339,1458,749,1,0.521738,1 3 5 7 8 9 14 15
p07,ASRank,19,987754340,1458,749,1,0.555831,1 3 5 7 8 9 14 15
p07,ASRank,20,987754341,1458,749,1,0.489789,1 3 5 7 8 9 14 15
p07,MMAS,1,987854322,1458,749,1,0.50356,1 3 5 7 8 9 14 15
p07,MMAS,2,987854323,1458,749,1,0.569183,1 3 5 7 8 9 14 15
p07,MMAS,3,987854324,1458,749,1,0.489771,1 3 5 7 8 9 14 15
p07,MMAS,4,987854325,1458,749,1,0.442471,1 3 5 7 8 9 14 15
p07,MMAS,5,987854326,1458,749,1,0.448708,1 3 5 7 8 9 14 15
p07,MMAS,6,987854327,1458,749,1,0.503324,1 3 5 7 8 9 14 15
p07,MMAS,7,987854328,1458,749,1,0.493351,1 3 5 7 8 9 14 15
p07,MMAS,8,987854329,1458,749,1,0.535285,1 3 5 7 8 9 14 15
p07,MMAS,9,987854330,1458,749,1,0.52124,1 3 5 7 8 9 14 15
p07,MMAS,10,987854331,1458,749,1,0.455318,1 3 5 7 8 9 14 15
p07,MMAS,11,987854332,1458,749,1,0.502271,1 3 5 7 8 9 14 15
p07,MMAS,12,987854333,1458,749,1,0.509678,1 3 5 7 8 9 14 15
p07,MMAS,13,987854334,1458,749,1,0.539855,1 3 5 7 8 9 14 15
p07,MMAS,14,987854335,1458,749,1,0.473131,1 3 5 7 8 9 14 15
p07,MMAS,15,987854336,1458,749,1,0.524359,1 3 5 7 8 9 14 15
p07,MMAS,16,987854337,1458,749,1,0.487055,1 3 5 7 8 9 14 15
p07,MMAS,17,987854338,1458,749,1,0.516792,1 3 5 7 8 9 14 15
p07,MMAS,18,987854339,1458,749,1,0.542568,1 3 5 7 8 9 14 15
p07,MMAS,19,987854340,1458,749,1,0.520166,1 3 5 7 8 9 14 15
p07,MMAS,20,987854341,1458,749,1,0.517922,1 3 5 7 8 9 14 15
p07,ACS,1,987954322,1458,749,1,0.504519,1 3 5 7 8 9 14 15
p07,ACS,2,987954323,1458,749,1,0.45989,1 3 5 7 8 9 14 15
p07,ACS,3,987954324,1458,749,1,0.489526,1 3 5 7 8 9 14 15
p07,ACS,4,987954325,1458,749,1,0.498136,1 3 5 7 8 9 14 15
p07,ACS,5,987954326,1458,749,1,0.466083,1 3 5 7 8 9 14 15
p07,ACS,6,987954327,1458,749,1,0.481144,1 3 5 7 8 9 14 15
p07,ACS,7,987954328,1458,749,1,0.465279,1 3 5 7 8 9 14 15
p07,ACS,8,987954329,1458,749,1,0.531351,1 3 5 7 8 9 14 15
p07,ACS,9,987954330,1458,749,1,0.462961,1 3 5 7 8 9 14 15
p07,ACS,10,987954331,1458,749,1,0.454841,1 3 5 7 8 9 14 15
p07,ACS,11,987954332,1458,749,1,0.485986,1 3 5 7 8 9 14 15
p07,ACS,12,987954333,1458,749,1,0.559131,1 3 5 7 8 9 14 15
p07,ACS,13,987954334,1458,749,1,0.477732,1 3 5 7 8 9 14 15
p07,ACS,14,987954335,1458,749,1,0.533699,1 3 5 7 8 9 14 15
p07,ACS,15,987954336,1458,749,1,0.524954,1 3 5 7 8 9 14 15
p07,ACS,16,987954337,1458,749,1,0.553042,1 3 5 7 8 9 14 15
p07,ACS,17,987954338,1458,749,1,0.401746,1 3 5 7 8 9 14 15
p07,ACS,18,987954339,1458,749,1,0.480527,1 3 5 7 8 9 14 15
p07,ACS,19,987954340,1458,749,1,0.537437,1 3 5 7 8 9 14 15
p07,ACS,20,987954341,1458,749,1,0.534803,1 3 5 7 8 9 14 15
p08,AS,1,987654322,13549094,6402560,1,1.31028,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,2,987654323,13549094,6402560,1,1.31575,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,3,987654324,13549094,6402560,1,1.21668,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,4,987654325,13549094,6402560,1,1.18662,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,5,987654326,13549094,6402560,1,1.36299,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,6,987654327,13524340,6397001,1,1.27159,1 2 4 5 6 7 10 11 13 16 17 20 22
p08,AS,7,987654328,13549094,6402560,1,1.30677,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,8,987654329,13549094,6402560,1,1.34533,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,9,987654330,13549094,6402560,1,1.46044,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,10,987654331,13549094,6402560,1,1.27259,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,11,987654332,13549094,6402560,1,1.33965,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,12,987654333,13549094,6402560,1,1.32676,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,13,987654334,13549094,6402560,1,1.19693,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,14,987654335,13549094,6402560,1,1.30802,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,15,987654336,13549094,6402560,1,1.37579,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,16,987654337,13549094,6402560,1,1.44357,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,17,987654338,13549094,6402560,1,1.39537,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,18,987654339,13524340,6397001,1,1.18346,1 2 4 5 6 7 10 11 13 16 17 20 22
p08,AS,19,987654340,13549094,6402560,1,1.2989,1 2 4 5 6 10 11 13 16 22 23 24
p08,AS,20,987654341,13549094,6402560,1,1.39842,1 2 4 5 6 10 11 13 16 22 23 24
p08,ASRank,1,987754322,13524340,6397001,1,1.37563,1 2 4 5 6 7 10 11 13 16 17 20 22
p08,ASRank,2,987754323,13524340,6397001,1,1.23322,1 2 4 5 6 7 10 11 13 16 17 20 22
p08,ASRank,3,987754324,13482886,6383545,1,1.39001,1 2 4 6 7 10 11 14 16 17 20 22 23 24
p08,ASRank,4,987754325,13509694,6390248,1,1.11388,1 2 4 5 6 9 10 11 16 22 24
p08,ASRank,5,987754326,13469034,6402022,1,1.16912,1 4 5 10 11 13 15 16 17 20 22 23 24
p08,ASRank,6,987754327,13549094,6402560,1,1.20972,1 2 4 5 6 10 11 13 16 22 23 24
p08,ASRank,7,987754328,13549094,6402560,1,1.14495,1 2 4 5 6 10 11 13 16 22 23 24
p08,ASRank,8,987754329,13549094,6402560,1,1.2037,1 2 4 5 6 10 11 13 16 22 23 24
p08,ASRank,9,987754330,13549094,6402560,1,1.10994,1 2 4 5 6 10 11 13 16 22 23 24
p08,ASRank,10,987754331,13549094,6402560,1,1.05788,1 2 4 5 6 10 11 13 16 22 23 24
p08,ASRank,11,987754332,13549094,6402560,1,1.1589,1 2 4 5 6 10 11 13 16 22 23 24
p08,ASRank,12,987754333,13509694,6390248,1,1.32405,1 2 4 5 6 9 10 11 16 22 24
p08,ASRank,13,987754334,13549094,6402560,1,1.1519,1 2 4 5 6 10 11 13 16 22 23 24
p08,ASRank,14,987754335,13549094,6402560,1,1.23065,1 2 4 5 6 10 11 13 16 22 23 24
p08,ASRank,15,987754336,13505878,6386705,1,1.2869,1 2 6 7 9 10 11 13 16 17 22 23 24
p08,ASRank,16,987754337,13549094,6402560,1,1.24811,1 2 4 5 6 10 11 13 16 22 23 24
p08,ASRank,17,987754338,13549094,6402560,1,1.18945,1 2 4 5 6 10 11 13 16 22 23 24
p08,ASRank,18,987754339,13549094,6402560,1,1.28213,1 2 4 5 6 10 11 13 16 22 23 24
p08,ASRank,19,987754340,13524340,6397001,1,1.30753,1 2 4 5 6 7 10 11 13 16 17 20 22
p08,ASRank,20,987754341,13461886,6402050,1,1.09057,1 2 4 5 7 9 11 13 16 17 20 23 24
p08,MMAS,1,987854322,13524340,6397001,1,1.33964,1 2 4 5 6 7 10 11 13 16 17 20 22
p08,MMAS,2,987854323,13549094,6402560,1,1.32486,1 2 4 5 6 10 11 13 16 22 23 24
p08,MMAS,3,987854324,13549094,6402560,1,1.06043,1 2 4 5 6 10 11 13 16 22 23 24
p08,MMAS,4,987854325,13549094,6402560,1,1.0829,1 2 4 5 6 10 11 13 16 22 23 24
p08,MMAS,5,987854326,13524340,6397001,1,1.27743,1 2 4 5 6 7 10 11 13 16 17 20 22
p08,MMAS,6,987854327,13524340,6397001,1,1.22468,1 2 4 5 6 7 10 11 13 16 17 20 22
p08,MMAS,7,987854328,13524340,6397001,1,1.14933,1 2 4 5 6 7 10 11 13 16 17 20 22
p08,MMAS,8,987854329,13549094,6402560,1,1.14299,1 2 4 5 6 10 11 13 16 22 23 24
p08,MMAS,9,987854330,13549094,6402560,1,1.21093,1 2 4 5 6 10 11 13 16 22 23 24
p08,MMAS,10,987854331,13524340,6397001,1,1.29496,1 2 4 5 6 7 10 11 13 16 17 20 22
p08,MMAS,11,987854332,13549094,6402560,1,1.19747,1 2 4 5 6 10 11 13 16 22 23 24
p08,MMAS,12,987854333,13524340,6397001,1,1.24792,1 2 4 5 6 7 10 11 13 16 17 20 22
p08,MMAS,13,987854334,13524340,6397001,1,1.1172,1 2 4 5 6 7 10 11 13 16 17 20 22
p08,MMAS,14,987854335,13524340,6397001,1,1.17502,1 2 4 5 6 7 10 11 13 16 17 20 22
p08,MMAS,15,987854336,13524340,6397001,1,1.27672,1 2 4 5 6 7 10 11 13 16 17 20 22
p08,MMAS,16,987854337,13549094,6402560,1,1.19316,1 2 4 5 6 10 11 13 16 22 23 24
p08,MMAS,17,987854338,13524340,6397001,1,1.14347,1 2 4 5 6 7 10 11 13 16 17 20 22
p08,MMAS,18,987854339,13549094,6402560,1,1.05561,1 2 4 5 6 10 11 13 16 22 23 24
p08,MMAS,19,987854340,13549094,6402560,1,1.23626,1 2 4 5 6 10 11 13 16 22 23 24
p08,MMAS,20,987854341,13524340,6397001,1,1.16568,1 2 4 5 6 7 10 11 13 16 17 20 22
p08,ACS,1,987954322,13482886,6383545,1,1.0884,1 2 4 6 7 10 11 14 16 17 20 22 23 24
p08,ACS,2,987954323,13482886,6383545,1,1.18484,1 2 4 6 7 10 11 14 16 17 20 22 23 24
p08,ACS,3,987954324,13501943,6383480,1,1.19861,1 2 6 9 10 11 13 16 17 20 22 23 24
p08,ACS,4,987954325,13494420,6402127,1,1.2362,1 2 4 5 6 7 10 11 16 17 18 20 22 24
p08,ACS,5,987954326,13501943,6383480,1,1.27015,1 2 6 9 10 11 13 16 17 20 22 23 24
p08,ACS,6,987954327,13482886,6383545,1,1.27705,1 2 4 6 7 10 11 14 16 17 20 22 23 24
p08,ACS,7,987954328,13494420,6402127,1,0.96189,1 2 4 5 6 7 10 11 16 17 18 20 22 24
p08,ACS,8,987954329,13501943,6383480,1,1.24235,1 2 6 9 10 11 13 16 17 20 22 23 24
p08,ACS,9,987954330,13494420,6402127,1,1.24703,1 2 4 5 6 7 10 11 16 17 18 20 22 24
p08,ACS,10,987954331,13501943,6383480,1,1.14055,1 2 6 9 10 11 13 16 17 20 22 23 24
p08,ACS,11,987954332,13482886,6383545,1,1.16212,1 2 4 6 7 10 11 14 16 17 20 22 23 24
p08,ACS,12,987954333,13501943,6383480,1,1.1617,1 2 6 9 10 11 13 16 17 20 22 23 24
p08,ACS,13,987954334,13482886,6383545,1,1.3303,1 2 4 6 7 10 11 14 16 17 20 22 23 24
p08,ACS,14,987954335,13482886,6383545,1,1.33815,1 2 4 6 7 10 11 14 16 17 20 22 23 24
p08,ACS,15,987954336,13501943,6383480,1,1.31041,1 2 6 9 10 11 13 16 17 20 22 23 24
p08,ACS,16,987954337,13482886,6383545,1,1.31003,1 2 4 6 7 10 11 14 16 17 20 22 23 24
p08,ACS,17,987954338,13482886,6383545,1,1.33912,1 2 4 6 7 10 11 14 16 17 20 22 23 24
p08,ACS,18,987954339,13494420,6402127,1,1.23237,1 2 4 5 6 7 10 11 16 17 18 20 22 24
p08,ACS,19,987954340,13501943,6383480,1,1.25616,1 2 6 9 10 11 13 16 17 20 22 23 24
p08,ACS,20,987954341,13494420,6402127,1,1.26044,1 2 4 5 6 7 10 11 16 17 18 20 22 24
